,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체-평일,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
1065878,1180062400,특별광역시도,도림로141길,서울특별시 영등포구,0.1180,2,23,22,23,23,22,23,20,19,19,19,20,19,20,19,19,20,20,19,19,20,20,20,21,21
1065879,1180064900,특별광역시도,도림로141길,서울특별시 영등포구,0.2500,2,28,27,29,28,27,25,30,24,20,21,22,20,20,21,21,21,20,21,21,24,24,24,26,26
1065880,"1180016702,1180016702,1180016704,1180016705,1180016705",특별광역시도,도림로,서울특별시 영등포구,0.4710,4,30,32,32,31,33,33,29,31,30,29,30,29,29,29,29,28,28,29,28,30,32,33,29,28
1065881,1180016601,특별광역시도,도림로,서울특별시 영등포구,0.0650,4,20,19,22,21,17,18,18,17,17,17,17,16,16,16,16,15,15,17,17,18,18,17,17,18
1065882,1180062900,특별광역시도,경인로71길,서울특별시 영등포구,0.0730,2,32,31,32,30,30,30,28,29,29,28,28,28,28,28,28,28,29,29,28,29,29,30,30,30
1065883,1180062900,특별광역시도,경인로71길,서울특별시 영등포구,0.1180,2,40,40,40,39,37,38,35,35,35,35,35,35,36,34,34,34,34,31,30,33,35,35,36,37
1065884,"1020019000,1020019000",특별광역시도,두텁바위로,서울특별시 용산구,0.5810,4,29,29,32,32,31,33,27,23,26,25,26,25,25,24,24,24,26,28,27,27,29,26,27,28
1065885,"1020017702,1020017701",특별광역시도,한강대로,서울특별시 용산구,0.3470,8,24,29,31,33,28,32,32,32,30,30,27,22,21,17,20,17,16,18,21,30,31,28,19,21
1065886,1020050300,특별광역시도,두텁바위로,서울특별시 용산구,0.0060,1,17,16,19,16,16,15,19,19,15,14,15,14,13,14,12,11,12,14,12,12,12,14,14,14
1065887,1020019400,특별광역시도,두텁바위로,서울특별시 용산구,0.0090,1,13,13,14,15,14,16,13,13,14,13,14,14,13,14,14,13,14,14,14,14,13,13,13,13
1065888,1020019300,특별광역시도,두텁바위로,서울특별시 용산구,0.2420,2,18,18,19,21,17,19,14,13,12,13,13,12,12,12,11,10,10,10,9,10,12,12,13,15
1065889,1020050200,특별광역시도,신흥로,서울특별시 용산구,0.0070,1,4,4,4,2,3,5,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1065890,1020019300,특별광역시도,두텁바위로,서울특별시 용산구,0.0080,1,24,25,25,24,22,25,24,22,20,21,20,20,20,19,20,19,19,20,20,20,20,20,21,22
1065891,1020050200,특별광역시도,신흥로,서울특별시 용산구,0.0060,1,19,18,18,19,18,19,17,17,17,17,17,17,16,17,17,16,16,17,16,15,15,16,16,17
1065892,1020019300,특별광역시도,두텁바위로35길,서울특별시 용산구,0.0050,1,4,4,4,4,4,4,4,5,5,6,5,6,5,6,5,4,5,6,5,5,4,5,4,4
1065893,"1020019300,1020019300",특별광역시도,두텁바위로,서울특별시 용산구,0.0110,1,19,20,20,18,18,20,19,18,17,17,16,17,16,16,16,15,16,15,15,15,15,15,16,18
1065894,1020050200,특별광역시도,두텁바위로,서울특별시 용산구,0.0070,1,12,12,13,13,12,13,13,11,11,11,11,11,11,12,11,11,11,11,10,10,9,10,10,11
1065895,"1020020801,1020020801,1020020802,1020020802,1020020802,1020020802",특별광역시도,후암로,서울특별시 용산구,0.8380,2,26,27,26,26,24,26,22,21,20,20,20,20,20,20,19,19,19,20,20,20,21,21,21,23
1065896,1020022703,특별광역시도,소월로,서울특별시 중구,0.0550,2,31,29,29,29,29,29,26,24,24,24,25,25,25,23,23,22,21,21,22,25,27,27,28,28
1065897,1020019400,특별광역시도,두텁바위로,서울특별시 용산구,0.2420,2,28,29,30,29,26,30,24,22,23,23,23,23,23,23,23,22,22,22,22,22,22,23,24,26
1065898,"1020018900,1020018900",특별광역시도,두텁바위로,서울특별시 용산구,0.5810,4,28,28,30,29,27,30,26,23,23,23,23,23,24,19,17,15,12,13,13,18,24,23,24,27
1065899,"1020020702,1020020702,1020020702,1020020702,1020020701,1020020701",특별광역시도,후암로,서울특별시 용산구,0.8380,2,27,29,28,28,25,29,24,22,21,21,21,21,20,20,20,19,19,19,18,20,21,22,22,24
1065900,"1020017201,1020017201",특별광역시도,소월로,서울특별시 용산구,0.4280,4,48,48,48,49,51,50,50,49,49,48,47,47,47,46,45,45,45,45,45,46,45,45,46,48
1065901,"1020016600,1020016600",특별광역시도,소월로,서울특별시 용산구,0.7090,4,39,36,36,34,34,33,33,42,40,39,36,36,33,32,32,32,32,41,40,41,41,35,36,37
1065902,"1020046700,1020014900,1020014900,1020014900",특별광역시도,회나무로,서울특별시 용산구,0.9770,2,27,28,27,27,28,27,27,24,23,22,20,19,19,18,15,14,13,14,16,18,20,20,22,24
1065903,"1020015000,1020015000,1020015000,1020046600",특별광역시도,회나무로,서울특별시 용산구,0.9770,2,28,28,30,30,29,30,27,26,26,24,23,23,22,22,22,22,21,21,21,22,24,24,25,26
1065904,"1020039700,1020037200,1020035000",특별광역시도,우사단로,서울특별시 용산구,0.4910,2,20,20,20,20,21,20,20,19,17,17,17,17,16,17,16,15,16,16,17,16,16,17,18,19
1065905,"1020035100,1020037300,1020039800",특별광역시도,우사단로,서울특별시 용산구,0.4910,2,16,17,17,17,17,19,17,16,14,14,14,14,14,13,14,14,14,13,13,13,12,13,15,15
1065906,1020011101,특별광역시도,이태원로,서울특별시 용산구,0.1480,4,28,25,24,26,34,32,35,32,30,27,22,17,19,19,17,16,15,14,17,18,20,21,21,24
1065907,"1020011202,1020011202",특별광역시도,이태원로,서울특별시 용산구,0.2940,4,37,37,37,37,40,39,37,35,31,27,25,25,27,27,27,26,26,26,25,28,31,32,32,34
1065908,"1020007602,1020007602,1020009600,1020009600,1020009600",특별광역시도,보광로,서울특별시 용산구,0.5370,2,27,29,27,29,26,27,26,26,25,24,24,23,22,23,23,23,23,23,22,23,23,23,23,24
1065909,"1020030001,1020030001,1020030001,1020030001,1020030002,1020030400",특별광역시도,녹사평대로,서울특별시 용산구,0.4440,2,22,22,23,23,22,23,22,21,21,21,20,19,19,19,20,19,19,19,18,18,19,19,20,21
1065910,"1020030500,1020030101,1020030102,1020030102,1020030102,1020030102",특별광역시도,녹사평대로,서울특별시 용산구,0.4440,2,23,23,24,21,24,23,22,22,22,21,21,20,19,20,20,20,20,20,19,18,19,19,21,22
1065911,"1020006802,1020006802,1020006803",특별광역시도,장문로,서울특별시 용산구,0.6090,2,30,30,31,30,29,29,29,28,27,25,25,24,24,24,25,25,26,26,25,26,26,26,28,29
1065912,1020031700,특별광역시도,장문로,서울특별시 용산구,0.0400,1,32,32,34,36,30,34,27,25,25,26,26,26,25,26,25,25,24,24,23,25,26,26,29,30
1065913,1020032200,특별광역시도,녹사평대로,서울특별시 용산구,0.0710,1,31,30,33,32,30,30,29,27,23,25,26,26,25,25,26,26,27,27,26,27,27,28,29,31
1065914,"1020006703,1020006702,1020006702",특별광역시도,장문로,서울특별시 용산구,0.6090,2,29,30,31,32,28,30,27,26,24,24,23,23,22,23,23,23,25,25,24,25,25,26,28,29
1065915,"1020007103,1020007103",특별광역시도,녹사평대로,서울특별시 용산구,0.0420,6,57,58,59,57,57,57,55,51,50,49,48,47,47,43,38,35,35,37,38,45,48,47,49,54
1065916,"1020009001,1020009001,1020009002,1020009002,1020009002,1020009002",특별광역시도,녹사평대로,서울특별시 용산구,0.3890,6,60,62,61,60,59,61,54,44,33,39,43,43,42,39,42,44,47,46,42,47,47,49,52,56
1065917,"1020007202,1020007202",특별광역시도,녹사평대로,서울특별시 용산구,0.0420,6,59,60,59,59,58,60,55,48,34,42,48,48,48,46,48,50,51,49,45,49,49,51,53,56
1065918,"1020007103,1020007103,1020007102,1020007102,1020007102",특별광역시도,녹사평대로,서울특별시 용산구,0.4230,7,45,43,43,43,41,42,41,37,36,36,36,37,38,34,30,29,31,32,32,36,39,38,39,42
1065919,"1010007001,1010007002,1010007003,1010007003",특별광역시도,퇴계로,서울특별시 중구,0.3730,7,36,38,37,38,35,38,30,29,25,24,21,21,22,20,19,19,19,19,19,23,27,30,30,34
1065920,"1010005502,1010005502,1010005502,1010005501,1010005501,1010005501",특별광역시도,퇴계로,서울특별시 중구,0.4810,6,40,41,42,43,40,42,36,24,17,15,14,14,16,13,13,13,14,15,17,24,28,30,33,35
1065921,"1010005601,1010005601,1010005601,1010005602,1010005602,1010005602",특별광역시도,퇴계로,서울특별시 중구,0.4810,6,39,38,39,40,37,39,39,39,36,29,25,25,26,21,18,17,15,16,14,27,32,37,38,36
1065922,"1010009301,1010009302,1010009302",특별광역시도,마른내로,서울특별시 중구,0.4830,2,29,30,28,29,26,27,24,22,20,18,17,17,18,17,17,17,17,18,18,21,22,24,24,24
1065923,"1010012200,1010012200,1010012200",특별광역시도,충무로,서울특별시 중구,0.2250,3,26,27,27,28,27,28,24,25,23,20,19,18,20,19,19,20,20,19,18,20,21,22,23,25
1065924,"1010012702,1010012701",특별광역시도,창경궁로,서울특별시 중구,0.2550,3,19,19,20,20,33,19,39,28,27,28,27,26,24,23,22,22,22,25,26,30,32,32,36,20
1065925,"1010009402,1010009402,1010009401",특별광역시도,마른내로,서울특별시 중구,0.4830,2,27,28,28,29,25,29,23,20,18,17,17,17,17,15,15,15,16,16,16,19,21,21,22,23
1065926,1010010200,특별광역시도,마른내로,서울특별시 중구,0.3660,2,26,23,25,25,24,23,24,22,22,20,19,18,18,17,17,18,17,16,15,22,25,24,20,22
1065927,"1010007902,1010007902,1010007901",특별광역시도,창경궁로,서울특별시 중구,0.2350,4,29,31,31,30,31,30,31,25,20,13,13,13,21,17,15,16,16,15,16,22,28,27,25,26
1065928,1050013303,특별광역시도,장안벚꽃로,서울특별시 동대문구,0.0260,4,44,44,44,43,43,43,42,38,34,34,36,35,37,37,37,36,38,39,40,42,43,43,43,46
1065929,"1050016400,1050016400,1050016400,1050016400,1050016400",특별광역시도,장안벚꽃로,서울특별시 동대문구,0.5140,4,37,38,39,38,38,39,38,36,33,35,36,35,38,38,37,37,33,31,23,28,32,34,36,37
1065930,1050013403,특별광역시도,장안벚꽃로,서울특별시 동대문구,0.0260,4,33,35,30,35,35,39,37,36,37,35,34,34,33,34,34,34,36,35,34,36,36,36,36,32
1065931,"1050013303,1050013303,1050013303,1050013303,1050013303,1050013303,1050043200,1050010306,1050010306,1050010303,1050010302,1050010301,1050004107,1050004107,1050004106,1050004106,1050004106,1050004104,1050004104,1050004103,1050004102,1050004101",특별광역시도,장안벚꽃로,서울특별시 동대문구,2.8800,4,40,43,42,44,39,42,35,27,24,27,32,34,35,35,34,34,33,34,34,35,37,37,38,39
1065932,1050019800,특별광역시도,휘경로,서울특별시 동대문구,0.3410,4,22,23,21,20,19,20,20,19,15,15,11,13,14,13,12,14,15,15,16,18,18,21,20,21
1065933,"1050019503,1050019502,1050019504,1050016901,1050016901,1050016901,1050016901,1050016901",특별광역시도,이문로,서울특별시 동대문구,1.0900,4,31,32,32,34,31,34,31,22,18,21,21,23,25,23,22,22,22,23,27,27,27,28,27,30
1065934,"1050020601,1050020602,1050020602",특별광역시도,이문로,서울특별시 동대문구,0.5210,4,41,43,43,43,37,41,34,29,28,30,32,32,33,32,31,31,30,29,31,33,35,36,36,39
1065935,1050019700,특별광역시도,휘경로,서울특별시 동대문구,0.3410,4,41,41,41,41,40,40,39,36,33,37,37,38,39,38,38,38,39,39,39,38,39,39,39,40
1065936,"1050019400,1050019400",특별광역시도,외대역동로,서울특별시 동대문구,0.4580,2,23,23,23,24,20,22,18,17,12,14,16,16,16,17,16,15,16,17,17,18,19,19,20,22
1065937,"1050019300,1050019300",특별광역시도,외대역동로,서울특별시 동대문구,0.4580,2,26,28,29,27,24,27,22,21,19,20,22,21,21,21,20,18,17,19,19,20,21,21,23,24
1065942,1050020803,특별광역시도,한천로,서울특별시 동대문구,0.0370,5,44,46,45,46,44,43,43,44,44,43,43,43,43,43,43,43,44,44,42,42,43,43,43,44
1065943,"1050048100,1050048100,1050048100",특별광역시도,외대역동로,서울특별시 동대문구,0.7090,1,22,24,23,24,23,23,23,22,20,21,21,22,22,21,21,21,21,21,21,21,21,21,21,23
1065944,"1050048902,1050048901,1050048901,1050048901",특별광역시도,이문로42길,서울특별시 동대문구,0.4860,1,19,25,21,17,21,20,18,23,22,22,22,21,21,20,22,20,24,24,17,22,14,19,15,17
1065945,"1050049001,1050049001,1050049001,1050049002",특별광역시도,이문로42길,서울특별시 동대문구,0.4860,1,13,25,11,22,19,19,19,15,17,17,12,17,18,13,13,17,15,13,13,11,19,11,14,20
1065946,"1050020502,1050020502,1050020501",특별광역시도,이문로,서울특별시 동대문구,0.5210,4,27,28,29,31,24,28,31,32,28,31,28,29,30,28,28,26,26,29,31,31,30,30,29,31
1065947,"1050020603,1050020603,1050021601,1070075600,1070015401,1070015402,1070015403,1070015404",특별광역시도,돌곶이로,서울특별시 동대문구,1.2520,4,25,27,27,28,25,27,25,24,20,20,20,20,20,19,19,18,15,15,15,21,25,25,22,22
1065948,1050020703,특별광역시도,한천로,서울특별시 동대문구,0.1150,1,25,28,32,29,28,27,26,28,27,28,26,26,27,25,26,26,26,26,24,24,27,25,29,28
1065949,1050020704,특별광역시도,한천로,서울특별시 동대문구,0.0500,1,20,27,19,21,22,19,21,22,22,21,18,18,19,18,18,19,17,18,17,18,20,20,20,17
1065950,1050020803,특별광역시도,한천로,서울특별시 동대문구,0.1670,1,24,24,21,25,21,23,23,24,22,22,22,21,21,21,21,22,21,20,21,20,22,21,22,24
1065951,1050020702,특별광역시도,한천로,서울특별시 동대문구,0.0370,5,43,45,45,45,41,43,39,34,31,38,39,40,40,41,40,40,40,39,38,39,39,39,41,43
1065952,0,특별광역시도,한천로,서울특별시 동대문구,0.0210,1,17,16,13,19,18,18,18,19,18,17,18,17,18,16,17,16,18,15,17,16,17,16,18,16
1065953,"1050020805,0,1050049100,1050049100",특별광역시도,한천로58길,서울특별시 동대문구,0.3220,1,17,20,17,17,16,16,16,14,14,17,17,15,15,16,15,15,15,15,15,14,16,15,15,17
1065954,"1050049200,1050049200,0,1050020704",특별광역시도,한천로58길,서울특별시 동대문구,0.3220,1,20,21,24,21,21,21,24,22,23,21,20,20,20,19,19,20,20,19,19,19,20,19,19,20
1065955,"1050021001,1050021001,1050021001",특별광역시도,한천로58길,서울특별시 동대문구,0.3910,4,41,43,42,43,37,41,36,37,38,37,35,36,34,35,35,33,31,29,32,34,35,36,34,36
1065956,1070018102,특별광역시도,한천로66길,서울특별시 성북구,0.3280,2,36,36,41,36,44,35,37,35,35,35,35,36,36,35,34,36,35,34,35,35,36,37,36,39
1065957,"1070018202,1070077400,1070077400",특별광역시도,한천로66길,서울특별시 성북구,0.1240,4,20,20,20,22,19,20,16,17,18,17,16,17,16,17,16,16,16,16,13,16,17,16,16,17
1065958,"1050020902,1050020902,1050020902",특별광역시도,한천로58길,서울특별시 동대문구,0.3910,4,35,36,36,35,28,34,31,18,15,19,27,30,32,31,30,30,30,31,30,31,30,31,24,22
1065959,"1100022200,1100021302,1100021301,1100021301,1100021301",특별광역시도,노원로18길,서울특별시 노원구,0.4500,4,24,25,27,30,25,27,24,20,21,22,22,23,22,22,22,21,21,23,21,22,22,23,22,25
1065960,"1100019601,1100019602",특별광역시도,동일로205길,서울특별시 노원구,0.2220,4,22,24,22,22,21,20,19,15,14,13,16,15,15,14,14,13,13,13,13,14,16,15,16,17
1065961,"1100019702,1100019702,1100019702,1100019701,1100019701",특별광역시도,한글비석로,서울특별시 노원구,0.6560,6,35,36,36,36,31,34,28,28,29,30,31,32,32,32,31,31,29,29,30,31,31,30,26,33
1065962,"1100019103,1100019103,1100019103,1100019102,1100019101,1100019101,1100019101,1100019101",특별광역시도,노원로,서울특별시 노원구,0.6020,6,37,36,37,36,35,36,34,30,30,30,31,31,32,31,30,31,30,28,27,28,30,31,34,36
1065963,"1100022000,1100022000,1100022000,1100024400,1100024400,1100024400,1100024400,1100063700,1100063700",특별광역시도,노원로,서울특별시 노원구,0.7120,6,36,38,39,37,38,36,44,36,35,36,30,30,30,29,28,28,26,29,26,36,37,38,31,34
1065964,"1100020502,1100020501",특별광역시도,노원로17길,서울특별시 노원구,0.3470,4,24,24,26,27,23,22,23,20,14,20,21,21,17,17,16,19,19,20,20,21,22,23,22,24
1065965,"1100021401,1100021401,1100021401,1100021402,1100022100",특별광역시도,노원로18길,서울특별시 노원구,0.4500,4,27,25,27,26,27,28,26,23,24,25,24,25,25,25,24,24,24,23,24,23,24,24,25,25
1065966,"1100021000,1100021000,1100023000,1100023000,1100023000,1100023000",특별광역시도,공릉로,서울특별시 노원구,0.5190,4,27,28,29,29,21,26,19,17,20,20,19,19,20,20,19,19,19,19,18,19,19,20,20,21
1065967,"1100020601,1100020602",특별광역시도,노원로17길,서울특별시 노원구,0.3470,4,28,29,30,29,26,28,25,22,21,21,22,22,22,21,22,21,20,20,20,21,22,22,24,25
1065968,"1100019902,1100019901,1100019901",특별광역시도,동일로206길,서울특별시 노원구,0.2220,4,23,21,23,26,20,22,21,17,17,16,18,18,18,16,15,14,12,13,13,16,17,18,18,22
1065969,"1100001700,1100001700,1100001700,1100001502,1100001502,1100001502,1100001502,1100001502,1100001502",일반국도,동일로,서울특별시 노원구,0.6110,6,35,38,39,39,37,38,31,26,23,25,28,30,30,30,28,30,29,30,30,34,33,35,34,38
1065970,"1100002200,1100002200,1100002200,1100002400,1100002400,1100002400",일반국도,동일로,서울특별시 노원구,0.5200,6,44,44,44,44,44,44,47,38,35,37,36,34,37,34,33,30,28,26,26,31,32,33,36,41
1065971,"1100020001,1100020001,1100020002",특별광역시도,동일로206길,서울특별시 노원구,0.2220,4,25,27,28,26,26,27,26,23,17,22,21,20,19,18,17,20,20,20,21,21,20,22,23,24
1065972,"1100019502,1100019501",특별광역시도,동일로205길,서울특별시 노원구,0.2220,4,25,23,22,23,22,29,21,20,18,19,19,19,19,19,19,17,17,18,19,19,20,20,18,21
1065974,"1100017001,1100017001,1100017001,1100017003,1100017003,1100017003",특별광역시도,노원로,서울특별시 노원구,0.4580,6,40,42,40,41,38,40,36,32,32,32,32,33,33,33,32,31,30,26,26,28,31,32,35,38
1065977,"1100027401,1100027402,1100027403,1100027403",특별광역시도,중계로,서울특별시 노원구,0.3680,4,20,19,22,20,19,19,18,14,14,15,15,15,15,15,14,13,12,14,14,16,16,15,11,17
1065978,"1100027303,1100027303,1100027302,1100027301",특별광역시도,중계로,서울특별시 노원구,0.3680,4,23,26,26,26,24,27,22,19,19,20,20,19,19,19,18,17,16,15,16,17,19,17,17,21
1065979,"1100028401,1100028401,1100028401,1100028401,1100028402,1100030001,1100030001,1100030003,1100030003,1100030003",특별광역시도,덕릉로,서울특별시 노원구,0.7250,6,28,29,30,29,28,28,27,24,24,24,25,26,26,26,25,25,25,22,22,23,24,24,30,34
1065980,"1100026902,1100026902,1100026902,1100026901,1100026901",특별광역시도,덕릉로,서울특별시 노원구,0.3910,6,33,33,32,34,31,33,27,21,17,19,21,21,22,21,21,20,18,19,19,21,22,24,26,31
1065981,"1090009102,1090009102,1090009101",특별광역시도,시루봉로,서울특별시 도봉구,0.4510,4,24,25,27,26,24,26,20,20,17,19,20,20,20,19,18,19,18,19,19,20,21,21,22,24
1065982,"1090009201,1090009202,1090009202",특별광역시도,시루봉로,서울특별시 도봉구,0.4510,4,22,24,24,23,23,24,22,22,21,21,22,22,22,22,21,21,21,21,20,21,22,22,22,23
1082324,"1160018200,1160018200,1160018200",특별광역시도,광남로,서울특별시 구로구,0.8310,4,36,36,38,38,45,36,44,44,44,43,43,43,43,43,43,43,43,42,43,43,42,43,43,44
1082338,"1160017900,1160017900,2130027201",특별광역시도,광화로,서울특별시 구로구,0.0720,4,23,23,21,19,21,22,22,19,20,19,19,19,19,19,18,19,19,19,18,19,18,19,20,21
1082347,"2130027100,2130026702",특별광역시도,광남로,서울특별시 구로구,0.3600,4,37,38,39,37,34,36,34,32,32,34,35,35,36,36,37,36,36,36,37,38,36,36,36,37
1082348,"1160018100,1160018100,1160018100",특별광역시도,광남로,서울특별시 구로구,0.8310,4,34,35,36,37,43,37,41,41,39,38,39,41,40,40,40,39,38,36,37,38,38,39,43,45
1082349,"1160018404,1160018404,1160018404,1160018402,1160018402,2130026801",특별광역시도,금오로,서울특별시 구로구,0.8360,4,46,42,41,41,44,44,41,37,36,37,38,39,38,38,39,38,38,40,39,39,38,39,40,42
1082389,"1210000104,1210000104,1210000104,1210000104,1210000104",일반국도,중앙로,서울특별시 서초구,0.3620,9,43,43,41,42,42,43,40,31,32,33,32,36,38,37,38,38,37,36,37,39,40,39,41,42
