이산화탄소(도로구간),,,,,,,,,,
- 기준년도 : 2023년,,,,,,,,,,
- 기간 : 평일,,,,,,,,,,
"- 지표 : 전체, 승용차, 버스, 트럭",,,,,,,,,,
- 권역범위 : 시도 시군구 / 읍면동,,,,,,,,,,
"- 도로등급 : 고속도로, 도시고속도로, 일반국도, 특별광역시도, 국가지원지방도, 지방도, 시군도, 연결로",,,,,,,,,,
5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,전체,승용차,버스,트럭
1014383,1130090100,특별광역시도,화곡로,서울특별시 마포구,0.7610,6,8659283.175,6121880.754,418809.783,2118592.638
1014384,1130090200,특별광역시도,화곡로,서울특별시 마포구,0.7610,6,8653133.741,6465591.259,415616.007,1771926.474
1014385,1150086000,연결로,올림픽대로,서울특별시 마포구,0.1810,2,1553846.026,1164167.310,55003.988,334674.727
1014386,"1130023701,1150081200",특별광역시도,화곡로,서울특별시 마포구,0.7490,4,5227351.131,3866332.054,369568.044,991451.032
1014387,"1150081100,1130023801",특별광역시도,화곡로,서울특별시 강서구,0.7490,4,3647919.926,2637814.783,207081.043,803024.101
1014388,1150003202,도시고속도로,올림픽대로,서울특별시 강서구,0.7350,4,14659507.014,10303884.435,1222705.310,3132917.268
1014390,1130023804,특별광역시도,가양대로,서울특별시 마포구,0.4370,4,1537551.016,912265.866,101428.035,523857.115
1014391,1130023704,특별광역시도,가양대로,서울특별시 마포구,0.4370,4,1839492.228,1198501.241,110019.334,530971.653
1014392,"1130006902,1130006902,1130006902,1130006902",도시고속도로,강변북로,서울특별시 마포구,1.9160,5,45880091.624,34779540.410,3112413.260,7988137.954
1014394,1130068100,연결로,자유로,서울특별시 마포구,0.4240,1,3201130.791,2173096.836,245075.414,782958.542
1014395,1130027002,특별광역시도,가양대로,서울특별시 마포구,0.0290,6,206972.312,137123.484,11010.760,58838.068
1014396,1130026901,특별광역시도,가양대로,서울특별시 마포구,0.0290,6,123698.651,81431.518,8696.518,33570.615
1014398,1130007002,도시고속도로,강변북로,서울특별시 마포구,0.4010,5,7413278.261,5372226.884,488219.303,1552832.073
1014401,1130067400,연결로,강변북로,서울특별시 마포구,0.8450,1,3702274.160,2618473.639,96419.488,987381.034
1014402,1130068900,연결로,강변북로,서울특별시 마포구,0.2390,1,1444981.330,1111682.435,45392.226,287906.667
1014403,1130069000,연결로,강변북로,서울특별시 마포구,0.2190,2,1002992.580,726336.005,54495.100,222161.474
1014404,1130068000,연결로,강변북로,서울특별시 마포구,0.1050,1,170718.543,118327.612,10005.601,42385.329
1014405,1130069200,연결로,강변북로,서울특별시 마포구,0.5680,1,3906731.734,2939510.361,109056.982,858164.391
1014407,1130069700,연결로,자유로,서울특별시 마포구,0.3890,2,1928523.563,1430977.106,64877.751,432668.706
1014410,1130069100,연결로,강변북로,서울특별시 마포구,0.3820,1,1709927.374,1276147.562,65770.932,368008.880
1014411,1130067500,연결로,강변북로,서울특별시 마포구,0.1360,2,1215119.151,972726.868,35730.703,206661.580
1014412,1150082900,연결로,올림픽대로,서울특별시 강서구,0.6270,1,4242952.759,3191062.748,124284.769,927605.242
1014413,1150087700,연결로,올림픽대로,서울특별시 강서구,0.2680,1,1477137.395,1101505.811,51325.153,324306.430
1014414,1150083100,연결로,올림픽대로,서울특별시 강서구,0.1140,3,962291.356,756189.529,66250.243,139851.583
1014415,1150082500,연결로,올림픽대로,서울특별시 강서구,0.4550,1,2873432.589,2078596.643,133901.691,660934.253
1014416,1150083100,연결로,올림픽대로,서울특별시 강서구,0.2170,1,379197.490,259509.800,24199.685,95488.006
1014417,1150084600,연결로,올림픽대로,서울특별시 강서구,0.2110,2,2127918.029,1396540.708,155478.384,575898.936
1014418,1150083900,연결로,올림픽대로,서울특별시 강서구,0.1110,3,560944.152,403124.850,61068.655,96750.647
1014419,1150082000,연결로,올림픽대로,서울특별시 강서구,0.3260,2,839612.523,648812.268,30522.046,160278.208
1014420,1150083900,연결로,올림픽대로,서울특별시 강서구,0.9260,1,4936826.413,3267338.023,198442.740,1471045.648
1014422,"1140041402,1140041202,1140041202,1140041203,1140041204,1140041205,1140041205",특별광역시도,국회대로,서울특별시 양천구,1.2530,3,5621692.610,3956666.317,237785.329,1427240.963
1014425,1150082000,연결로,올림픽대로,서울특별시 강서구,0.1850,1,1244347.251,953153.856,36642.304,254551.092
1014426,1150083900,연결로,올림픽대로,서울특별시 강서구,0.1940,1,1310123.000,954265.819,106886.778,248970.403
1014453,1140026401,특별광역시도,강서로5길,서울특별시 양천구,0.0390,2,97277.362,67223.105,18721.179,11333.079
1014454,1140041401,특별광역시도,국회대로,서울특별시 양천구,0.0570,3,281012.482,202990.647,12663.655,65358.181
1014455,"1140020702,1140020702",특별광역시도,중앙로,서울특별시 양천구,0.0980,2,182940.292,137932.037,4717.647,40290.608
1014456,1140024901,특별광역시도,국회대로,서울특별시 강서구,0.0430,3,582730.122,418913.887,21885.787,141930.447
1014457,1140041402,특별광역시도,국회대로,서울특별시 강서구,0.0530,1,227757.274,167414.130,12444.157,47898.987
1014458,1140041401,특별광역시도,국회대로,서울특별시 양천구,0.0340,3,171032.470,123329.694,7567.729,40135.047
1014459,1150106400,특별광역시도,하늘길,서울특별시 강서구,0.1770,4,793475.617,428716.311,222422.754,142336.552
1014460,"1160071800,1160071800,1160071800,1160063500,1160058200,1160058200,1160011503,1160011502,1160011501,1160036300",특별광역시도,오리로,서울특별시 구로구,1.8410,4,8400400.598,5379280.745,952699.905,2068419.947
1014461,"1160007607,1160011601,1160011602,1160011603,1160058100,1160058100,1160063600,1160071900,1160071900,1160071900",특별광역시도,오리로,서울특별시 구로구,1.8410,4,9296322.773,6384622.461,852734.814,2058965.498
1014465,1150081400,연결로,올림픽대로,서울특별시 강서구,0.3420,1,1450310.015,957797.518,90856.840,401655.655
1014466,1150082400,연결로,올림픽대로,서울특별시 강서구,0.7310,1,3860191.237,2928888.539,165726.129,765576.570
1014468,1150048400,특별광역시도,남부순환로,서울특별시 강서구,1.1290,2,4671244.879,3475095.114,199298.106,996851.659
1014469,"1150048000,1150048000,1150048000,1150048000,1150045600,1150045600,1150045600",특별광역시도,남부순환로,서울특별시 강서구,0.4420,4,2376230.720,1379084.548,397678.401,599467.772
1014470,"1150039200,1150039400,1150040700,1150040700,1150040700",특별광역시도,남부순환로,서울특별시 강서구,0.3060,3,1250652.143,821333.309,176157.741,253161.093
1014471,"1160015802,1160015802,1140041500",특별광역시도,안양천로,서울특별시 구로구,0.3470,6,2455830.741,1972180.593,55021.419,428628.729
1014472,"1140041600,1160015702,1160015702",특별광역시도,안양천로,서울특별시 구로구,0.3470,6,2430078.435,1838206.177,66082.442,525789.816
1014475,"1150041000,1150041000,1150041000",특별광역시도,남부순환로,서울특별시 강서구,0.3060,2,1307240.418,759527.295,189117.570,358595.553
1014476,1150044500,특별광역시도,남부순환로,서울특별시 강서구,0.0280,4,94377.118,59222.914,16044.988,19109.217
1014477,1150044600,특별광역시도,남부순환로,서울특별시 강서구,0.0280,4,102198.434,75489.328,5808.159,20900.946
1014484,1150107600,특별광역시도,하늘길,서울특별시 강서구,0.0600,2,126990.774,107781.302,4826.742,14382.729
1014485,1140003403,특별광역시도,남부순환로,서울특별시 양천구,1.1680,4,9887327.839,7000750.133,388196.106,2498381.601
1014486,1140280101,특별광역시도,남부순환로,서울특별시 양천구,1.1680,4,2987488.520,1743415.707,170476.869,1073595.944
1014487,1140002002,특별광역시도,신목로2길,서울특별시 양천구,0.0300,6,188113.630,125774.259,26968.714,35370.657
1014488,1140000805,특별광역시도,신목로2길,서울특별시 양천구,0.0300,6,192701.863,135116.280,28806.657,28778.924
1014489,"1140042700,1140042700,1140042700,1140042700,1140042700",특별광역시도,남부순환로,서울특별시 양천구,0.3740,2,2662597.973,1894493.319,202091.787,566012.867
1014491,1150022900,특별광역시도,강서로5길,서울특별시 강서구,0.0840,1,165355.321,130027.562,4027.974,31299.784
1014492,1140024901,특별광역시도,국회대로,서울특별시 강서구,0.0220,3,317444.810,214507.836,11269.740,91667.234
1014496,1150016200,연결로,올림픽대로,서울특별시 강서구,0.0300,1,38041.439,29920.744,1570.236,6550.460
1014497,1150083100,연결로,올림픽대로,서울특별시 강서구,0.0080,3,39999.601,31224.822,2486.369,6288.410
1014500,"1150052900,1150052900,1150052900",특별광역시도,남부순환로,서울특별시 강서구,0.3760,2,2498791.667,1520151.916,312897.240,665742.510
1014501,"1150046500,1150046500,1150046500,1150046500,1150048100,1150048100,1150050400,1150050400,1150050400",특별광역시도,남부순환로,서울특별시 강서구,0.4940,4,2413302.401,1528243.752,393432.345,491626.305
1014503,"1140042800,1140042800,1140042800,1140042800,1140042800",특별광역시도,남부순환로,서울특별시 양천구,0.3730,2,2467437.331,1468456.631,380565.138,618415.563
1014505,"1150108900,1150108900",특별광역시도,-,서울특별시 강서구,0.3330,4,746095.085,320115.709,276328.574,149650.803
1014506,"1140043500,1140043500,1140043500,1140043500",특별광역시도,안양천로,서울특별시 양천구,0.2230,1,1004065.662,720889.085,42248.575,240928.003
1014507,"1140002301,1140002301,1140002301",특별광역시도,안양천로,서울특별시 양천구,0.2240,1,848829.013,540832.119,40748.820,267248.074
1014511,1150109700,특별광역시도,-,서울특별시 강서구,0.3800,1,519969.843,195150.643,44399.088,280420.113
1014513,1150108400,특별광역시도,-,서울특별시 강서구,0.1940,2,311536.673,102539.666,143606.360,65390.646
1014514,1150108200,특별광역시도,-,서울특별시 강서구,0.1890,1,156294.476,115316.893,7683.649,33293.934
1014516,1150110700,특별광역시도,-,서울특별시 강서구,0.3530,2,1481016.264,1010440.345,166952.369,303623.550
1014517,1150004301,연결로,인천국제공항고속도로,서울특별시 강서구,0.0130,1,23996.910,17557.758,2222.098,4217.053
1014518,"1150004102,1150004301,1150004301",특별광역시도,-,서울특별시 강서구,0.3830,2,1231527.455,882350.446,130534.525,218642.484
1014519,"1150004403,1150004402,1150004402",일반국도,인천국제공항고속도로,서울특별시 강서구,0.0900,5,184402.985,109569.139,9654.301,65179.545
1014520,"1150004302,1150004302,1150004303",일반국도,인천국제공항고속도로,서울특별시 강서구,0.0900,5,492738.824,347346.464,38733.494,106658.867
1014521,1150004301,연결로,인천국제공항고속도로,서울특별시 강서구,0.0550,1,235653.290,175542.154,17240.494,42870.642
1014574,"1150007000,1150007000,1150007000,2320001305,2320001304",일반국도,벌말로,서울특별시 강서구,0.2940,4,1289097.543,852904.383,67737.092,368456.068
1014576,1150007100,연결로,올림픽대로,서울특별시 강서구,0.2620,2,1257832.295,820333.689,158187.028,279311.578
1014577,1150006501,도시고속도로,올림픽대로,서울특별시 강서구,0.1770,3,2415450.487,1568782.631,192725.946,653941.910
1014793,1150437901,일반국도,개화동로,서울특별시 강서구,0.2590,3,1934331.505,1391212.174,80648.550,462470.780
1014794,1150105301,국가지원지방도,금포로,서울특별시 강서구,0.2820,2,1068419.010,631659.337,48459.994,388299.678
1014860,1150111500,도시고속도로,김포한강로,서울특별시 강서구,0.2740,2,2158848.550,1238527.657,241018.644,679302.248
1014861,1150111400,연결로,올림픽대로,서울특별시 강서구,0.2710,2,1459545.278,988741.479,156120.681,314683.118
1014920,1150438101,일반국도,개화동로,서울특별시 강서구,0.3060,3,1247081.260,786984.661,55714.251,404382.347
1014921,1150006401,연결로,올림픽대로,서울특별시 강서구,0.2370,2,862379.824,584838.286,84208.617,193332.920
1014936,1150111100,연결로,올림픽대로,서울특별시 강서구,0.9100,1,3244069.819,2123736.771,102402.255,1017930.794
1014937,"1150006401,1150006402",연결로,올림픽대로,서울특별시 강서구,0.4780,2,1367998.152,941079.597,111648.490,315270.064
1015081,1150112200,도시고속도로,김포한강로,서울특별시 강서구,0.2050,3,2024969.104,1271739.797,190202.753,563026.554
1015088,1150111900,연결로,올림픽대로,서울특별시 강서구,0.1860,1,412230.703,297563.461,16585.431,98081.811
1015089,1150111800,연결로,김포한강로,서울특별시 강서구,0.2780,1,840031.398,606188.772,25034.607,208808.019
1015090,1150112000,연결로,김포한강로,서울특별시 강서구,0.2110,1,595310.951,364213.366,16622.347,214475.237
1015091,"1150357500,1150357500",특별광역시도,김포한강로,서울특별시 강서구,0.0610,4,319151.612,183008.947,12787.697,123354.969
1015094,"1150357800,1150357800",국가지원지방도,금포로,서울특별시 강서구,0.2620,2,1536117.858,879121.156,79898.016,577098.686
1015095,"1150112200,2320134200,2320131200,2320131200,2320131200",도시고속도로,김포한강로,서울특별시 강서구,1.3600,3,11355155.282,7586225.329,1113876.179,2655053.774
1015096,1150112400,연결로,김포한강로,서울특별시 강서구,0.6030,1,2646416.229,1960492.245,79527.611,606396.372
1015097,1150112300,연결로,김포한강로,서울특별시 강서구,0.2260,1,754886.346,548234.779,25167.506,181484.062
1015098,"1150437400,1150112100",도시고속도로,김포한강로,서울특별시 강서구,0.2900,2,2335983.035,1524161.255,171665.074,640156.707
1015099,1150111600,도시고속도로,김포한강로,서울특별시 강서구,0.6900,2,7165762.892,4786695.024,447892.714,1931175.155
1015100,"1150007302,1150007302",일반국도,개화동로,서울특별시 강서구,0.1950,3,1455334.908,1019234.257,49308.665,386791.986
1015107,"1150006000,1150006000",도시고속도로,올림픽대로,서울특별시 강서구,1.3330,4,22892739.993,15784184.647,1591769.543,5516785.804
1015108,1150007000,연결로,올림픽대로,서울특별시 강서구,0.1400,2,613259.709,418180.630,70891.124,124187.955
1015109,"1150111700,1150111700",연결로,올림픽대로,서울특별시 강서구,0.1650,1,279717.530,182158.554,25947.423,71611.553
1015110,"2320553100,2320553100,2320553100",연결로,올림픽대로,서울특별시 강서구,0.3910,2,1042571.090,752842.707,91116.952,198611.430
1015111,1150104802,국가지원지방도,금포로,서울특별시 강서구,0.1100,2,294239.425,154286.578,18840.473,121112.375
1015112,1150104700,국가지원지방도,금포로,서울특별시 강서구,0.1100,2,173455.180,66483.818,5713.486,101257.875
1015113,1150105302,연결로,올림픽대로,서울특별시 강서구,0.4420,1,1281652.216,973757.794,40643.907,267250.515
1015118,2320553100,연결로,올림픽대로,서울특별시 강서구,0.2460,1,326447.727,195483.576,17486.157,113477.993
1016585,"1160067300,1160067300",일반국도,경인로,서울특별시 구로구,0.4390,4,2084933.628,1416699.618,329359.466,338874.544
1016586,"1160067400,1160067400",일반국도,경인로,서울특별시 구로구,0.4390,4,2171820.815,1335174.527,399312.495,437333.794
1016587,1170030200,일반국도,서부간선도로,서울특별시 금천구,0.6830,2,12025601.767,8975828.251,326860.393,2722913.122
